;Nome DP;Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;LatW;LongW
611;027 DP - Campo Belo;TOTAL DE ESTUPRO (4);1,0;2,0;1,0;1;0,0;0,0;1,0;0,0;2;...;...;...;8,0;-23,6153;-46,6751
612;027 DP - Campo Belo;ESTUPRO;1,0;1,0;0,0;0;0,0;0,0;1,0;0,0;1;...;...;...;4,0;-23,6153;-46,6751
613;027 DP - Campo Belo;ESTUPRO DE VULNERÁVEL;0,0;1,0;1,0;1;0,0;0,0;0,0;0,0;1;...;...;...;4,0;-23,6153;-46,6751
614;027 DP - Campo Belo;TOTAL DE ROUBO - OUTROS (1);63,0;58,0;63,0;81;84,0;82,0;70,0;101,0;88;...;...;...;690,0;-23,6153;-46,6751
615;027 DP - Campo Belo;ROUBO - OUTROS;61,0;57,0;62,0;80;81,0;82,0;69,0;101,0;87;...;...;...;680,0;-23,6153;-46,6751
616;027 DP - Campo Belo;ROUBO DE VEÍCULO;15,0;14,0;11,0;5;18,0;16,0;18,0;21,0;18;...;...;...;136,0;-23,6153;-46,6751
617;027 DP - Campo Belo;ROUBO A BANCO;0,0;0,0;1,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,6153;-46,6751
618;027 DP - Campo Belo;ROUBO DE CARGA;2,0;1,0;0,0;1;3,0;0,0;1,0;0,0;1;...;...;...;9,0;-23,6153;-46,6751
619;027 DP - Campo Belo;FURTO - OUTROS;185,0;145,0;192,0;202;212,0;172,0;181,0;189,0;200;...;...;...;1,678;-23,6153;-46,6751
620;027 DP - Campo Belo;FURTO DE VEÍCULO;19,0;15,0;31,0;32;32,0;26,0;38,0;39,0;16;...;...;...;248,0;-23,6153;-46,6751
621;028 DP - Freguesia do Ó;HOMICÍDIO DOLOSO (2);0,0;0,0;1,0;0;1,0;1,0;0,0;0,0;1;...;...;...;4,0;-23,4947;-46,6977
622;028 DP - Freguesia do Ó;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;1,0;0;1,0;1,0;0,0;0,0;1;...;...;...;4,0;-23,4947;-46,6977
623;028 DP - Freguesia do Ó;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4947;-46,6977
624;028 DP - Freguesia do Ó;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4947;-46,6977
625;028 DP - Freguesia do Ó;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4947;-46,6977
626;028 DP - Freguesia do Ó;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4947;-46,6977
627;028 DP - Freguesia do Ó;TENTATIVA DE HOMICÍDIO;1,0;0,0;0,0;1;1,0;1,0;0,0;0,0;0;...;...;...;4,0;-23,4947;-46,6977
628;028 DP - Freguesia do Ó;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4947;-46,6977
629;028 DP - Freguesia do Ó;LESÃO CORPORAL DOLOSA;22,0;24,0;27,0;45;33,0;28,0;19,0;19,0;23;...;...;...;240,0;-23,4947;-46,6977
630;028 DP - Freguesia do Ó;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;10,0;18,0;16,0;24;25,0;15,0;15,0;16,0;16;...;...;...;155,0;-23,4947;-46,6977
631;028 DP - Freguesia do Ó;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;4,0;0,0;1;0,0;0,0;3,0;0,0;0;...;...;...;8,0;-23,4947;-46,6977
632;028 DP - Freguesia do Ó;LATROCÍNIO;0,0;0,0;0,0;0;1,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,4947;-46,6977
633;028 DP - Freguesia do Ó;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;1,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,4947;-46,6977
634;028 DP - Freguesia do Ó;TOTAL DE ESTUPRO (4);0,0;0,0;2,0;4;1,0;2,0;1,0;3,0;4;...;...;...;17,0;-23,4947;-46,6977
635;028 DP - Freguesia do Ó;ESTUPRO;0,0;0,0;0,0;2;0,0;1,0;0,0;1,0;3;...;...;...;7,0;-23,4947;-46,6977
636;028 DP - Freguesia do Ó;ESTUPRO DE VULNERÁVEL;0,0;0,0;2,0;2;1,0;1,0;1,0;2,0;1;...;...;...;10,0;-23,4947;-46,6977
637;028 DP - Freguesia do Ó;TOTAL DE ROUBO - OUTROS (1);74,0;85,0;109,0;130;120,0;126,0;115,0;123,0;108;...;...;...;990,0;-23,4947;-46,6977
638;028 DP - Freguesia do Ó;ROUBO - OUTROS;73,0;83,0;105,0;123;118,0;122,0;108,0;119,0;102;...;...;...;953,0;-23,4947;-46,6977
639;028 DP - Freguesia do Ó;ROUBO DE VEÍCULO;26,0;18,0;35,0;33;26,0;30,0;30,0;20,0;30;...;...;...;248,0;-23,4947;-46,6977
640;028 DP - Freguesia do Ó;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;1,0;0,0;0;...;...;...;1,0;-23,4947;-46,6977
641;028 DP - Freguesia do Ó;ROUBO DE CARGA;1,0;2,0;4,0;7;2,0;4,0;6,0;4,0;6;...;...;...;36,0;-23,4947;-46,6977
642;028 DP - Freguesia do Ó;FURTO - OUTROS;100,0;95,0;114,0;147;170,0;110,0;129,0;141,0;143;...;...;...;1,149;-23,4947;-46,6977
643;028 DP - Freguesia do Ó;FURTO DE VEÍCULO;22,0;17,0;23,0;35;45,0;34,0;33,0;35,0;30;...;...;...;274,0;-23,4947;-46,6977
644;029 DP - Vila Diva;HOMICÍDIO DOLOSO (2);0,0;0,0;0,0;0;0,0;0,0;0,0;1,0;0;...;...;...;1,0;-23,5739;-46,5577
645;029 DP - Vila Diva;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;0,0;0;0,0;0,0;0,0;1,0;0;...;...;...;1,0;-23,5739;-46,5577
646;029 DP - Vila Diva;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5739;-46,5577
647;029 DP - Vila Diva;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5739;-46,5577
648;029 DP - Vila Diva;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;1,0;0;1,0;0,0;0,0;3,0;0;...;...;...;5,0;-23,5739;-46,5577
649;029 DP - Vila Diva;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5739;-46,5577
650;029 DP - Vila Diva;TENTATIVA DE HOMICÍDIO;0,0;1,0;1,0;0;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,5739;-46,5577
651;029 DP - Vila Diva;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5739;-46,5577
652;029 DP - Vila Diva;LESÃO CORPORAL DOLOSA;13,0;12,0;12,0;15;18,0;7,0;10,0;13,0;14;...;...;...;114,0;-23,5739;-46,5577
653;029 DP - Vila Diva;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;5,0;9,0;5,0;9;12,0;7,0;11,0;8,0;4;...;...;...;70,0;-23,5739;-46,5577
654;029 DP - Vila Diva;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;1,0;0,0;0;2,0;0,0;0,0;0,0;1;...;...;...;5,0;-23,5739;-46,5577
655;029 DP - Vila Diva;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5739;-46,5577
656;029 DP - Vila Diva;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5739;-46,5577
657;029 DP - Vila Diva;TOTAL DE ESTUPRO (4);1,0;1,0;1,0;1;2,0;0,0;0,0;0,0;4;...;...;...;10,0;-23,5739;-46,5577
658;029 DP - Vila Diva;ESTUPRO;1,0;1,0;0,0;1;0,0;0,0;0,0;0,0;1;...;...;...;4,0;-23,5739;-46,5577
659;029 DP - Vila Diva;ESTUPRO DE VULNERÁVEL;0,0;0,0;1,0;0;2,0;0,0;0,0;0,0;3;...;...;...;6,0;-23,5739;-46,5577
660;029 DP - Vila Diva;TOTAL DE ROUBO - OUTROS (1);51,0;44,0;36,0;57;43,0;47,0;34,0;38,0;54;...;...;...;404,0;-23,5739;-46,5577
661;029 DP - Vila Diva;ROUBO - OUTROS;51,0;43,0;35,0;55;43,0;46,0;34,0;38,0;54;...;...;...;399,0;-23,5739;-46,5577
662;029 DP - Vila Diva;ROUBO DE VEÍCULO;12,0;8,0;9,0;20;15,0;12,0;10,0;10,0;7;...;...;...;103,0;-23,5739;-46,5577
663;029 DP - Vila Diva;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5739;-46,5577
664;029 DP - Vila Diva;ROUBO DE CARGA;0,0;1,0;1,0;2;0,0;1,0;0,0;0,0;0;...;...;...;5,0;-23,5739;-46,5577
665;029 DP - Vila Diva;FURTO - OUTROS;56,0;76,0;66,0;73;53,0;57,0;50,0;55,0;45;...;...;...;531,0;-23,5739;-46,5577
666;029 DP - Vila Diva;FURTO DE VEÍCULO;52,0;54,0;53,0;54;46,0;42,0;51,0;39,0;48;...;...;...;439,0;-23,5739;-46,5577
667;030 DP - Tatuapé;HOMICÍDIO DOLOSO (2);0,0;1,0;0,0;1;2,0;0,0;1,0;0,0;0;...;...;...;5,0;-23,5501;-46,5672
668;030 DP - Tatuapé;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;1,0;0,0;1;2,0;0,0;1,0;0,0;0;...;...;...;5,0;-23,5501;-46,5672
669;030 DP - Tatuapé;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5501;-46,5672
670;030 DP - Tatuapé;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5501;-46,5672
671;030 DP - Tatuapé;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;1,0;0,0;1,0;0;0,0;1,0;0,0;0,0;0;...;...;...;3,0;-23,5501;-46,5672
672;030 DP - Tatuapé;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5501;-46,5672
673;030 DP - Tatuapé;TENTATIVA DE HOMICÍDIO;0,0;1,0;0,0;0;1,0;0,0;1,0;0,0;0;...;...;...;3,0;-23,5501;-46,5672
674;030 DP - Tatuapé;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5501;-46,5672
675;030 DP - Tatuapé;LESÃO CORPORAL DOLOSA;24,0;22,0;23,0;36;27,0;17,0;20,0;22,0;38;...;...;...;229,0;-23,5501;-46,5672
676;030 DP - Tatuapé;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;16,0;19,0;12,0;18;25,0;17,0;18,0;22,0;16;...;...;...;163,0;-23,5501;-46,5672
677;030 DP - Tatuapé;LESÃO CORPORAL CULPOSA - OUTRAS;3,0;2,0;0,0;1;3,0;3,0;5,0;3,0;1;...;...;...;21,0;-23,5501;-46,5672
678;030 DP - Tatuapé;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5501;-46,5672
679;030 DP - Tatuapé;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5501;-46,5672
680;030 DP - Tatuapé;TOTAL DE ESTUPRO (4);2,0;0,0;2,0;1;1,0;3,0;1,0;2,0;0;...;...;...;12,0;-23,5501;-46,5672
681;030 DP - Tatuapé;ESTUPRO;1,0;0,0;2,0;1;1,0;3,0;0,0;1,0;0;...;...;...;9,0;-23,5501;-46,5672
682;030 DP - Tatuapé;ESTUPRO DE VULNERÁVEL;1,0;0,0;0,0;0;0,0;0,0;1,0;1,0;0;...;...;...;3,0;-23,5501;-46,5672
683;030 DP - Tatuapé;TOTAL DE ROUBO - OUTROS (1);73,0;68,0;75,0;65;75,0;92,0;90,0;85,0;83;...;...;...;706,0;-23,5501;-46,5672
684;030 DP - Tatuapé;ROUBO - OUTROS;72,0;66,0;74,0;64;72,0;91,0;89,0;83,0;83;...;...;...;694,0;-23,5501;-46,5672
685;030 DP - Tatuapé;ROUBO DE VEÍCULO;17,0;13,0;21,0;13;8,0;12,0;11,0;11,0;15;...;...;...;121,0;-23,5501;-46,5672
686;030 DP - Tatuapé;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;1,0;0,0;0,0;0;...;...;...;1,0;-23,5501;-46,5672
687;030 DP - Tatuapé;ROUBO DE CARGA;1,0;2,0;1,0;1;3,0;0,0;1,0;2,0;0;...;...;...;11,0;-23,5501;-46,5672
688;030 DP - Tatuapé;FURTO - OUTROS;187,0;194,0;250,0;233;236,0;213,0;246,0;227,0;198;...;...;...;1,984;-23,5501;-46,5672
689;030 DP - Tatuapé;FURTO DE VEÍCULO;77,0;83,0;82,0;117;112,0;76,0;95,0;101,0;85;...;...;...;828,0;-23,5501;-46,5672
690;031 DP - Vila Carrão;HOMICÍDIO DOLOSO (2);0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
691;031 DP - Vila Carrão;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
692;031 DP - Vila Carrão;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
693;031 DP - Vila Carrão;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
694;031 DP - Vila Carrão;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;1,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5492;-46,5366
695;031 DP - Vila Carrão;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
696;031 DP - Vila Carrão;TENTATIVA DE HOMICÍDIO;0,0;1,0;0,0;0;1,0;0,0;0,0;0,0;1;...;...;...;3,0;-23,5492;-46,5366
697;031 DP - Vila Carrão;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
698;031 DP - Vila Carrão;LESÃO CORPORAL DOLOSA;4,0;6,0;9,0;7;9,0;14,0;11,0;0,0;3;...;...;...;63,0;-23,5492;-46,5366
699;031 DP - Vila Carrão;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;7,0;4,0;3,0;7;12,0;5,0;5,0;15,0;7;...;...;...;65,0;-23,5492;-46,5366
700;031 DP - Vila Carrão;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;0,0;0,0;0;0,0;0,0;0,0;6,0;0;...;...;...;6,0;-23,5492;-46,5366
701;031 DP - Vila Carrão;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
702;031 DP - Vila Carrão;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
703;031 DP - Vila Carrão;TOTAL DE ESTUPRO (4);2,0;0,0;1,0;0;0,0;0,0;0,0;2,0;0;...;...;...;5,0;-23,5492;-46,5366
704;031 DP - Vila Carrão;ESTUPRO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
705;031 DP - Vila Carrão;ESTUPRO DE VULNERÁVEL;2,0;0,0;1,0;0;0,0;0,0;0,0;2,0;0;...;...;...;5,0;-23,5492;-46,5366
706;031 DP - Vila Carrão;TOTAL DE ROUBO - OUTROS (1);40,0;31,0;27,0;31;35,0;28,0;35,0;42,0;29;...;...;...;298,0;-23,5492;-46,5366
707;031 DP - Vila Carrão;ROUBO - OUTROS;39,0;31,0;25,0;31;35,0;28,0;35,0;40,0;28;...;...;...;292,0;-23,5492;-46,5366
708;031 DP - Vila Carrão;ROUBO DE VEÍCULO;3,0;3,0;5,0;5;4,0;6,0;7,0;8,0;4;...;...;...;45,0;-23,5492;-46,5366
709;031 DP - Vila Carrão;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5492;-46,5366
710;031 DP - Vila Carrão;ROUBO DE CARGA;1,0;0,0;2,0;0;0,0;0,0;0,0;2,0;1;...;...;...;6,0;-23,5492;-46,5366
711;031 DP - Vila Carrão;FURTO - OUTROS;32,0;25,0;48,0;67;44,0;37,0;54,0;41,0;41;...;...;...;389,0;-23,5492;-46,5366
712;031 DP - Vila Carrão;FURTO DE VEÍCULO;38,0;33,0;35,0;20;28,0;25,0;40,0;19,0;31;...;...;...;269,0;-23,5492;-46,5366
713;032 DP - Itaquera;HOMICÍDIO DOLOSO (2);0,0;2,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;3,0;-23,5344;-46,4517
714;032 DP - Itaquera;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;2,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;3,0;-23,5344;-46,4517
715;032 DP - Itaquera;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5344;-46,4517
716;032 DP - Itaquera;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5344;-46,4517
717;032 DP - Itaquera;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;3,0;0,0;0,0;0,0;0;...;...;...;3,0;-23,5344;-46,4517
718;032 DP - Itaquera;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5344;-46,4517
719;032 DP - Itaquera;TENTATIVA DE HOMICÍDIO;0,0;1,0;1,0;1;1,0;1,0;0,0;2,0;0;...;...;...;7,0;-23,5344;-46,4517
720;032 DP - Itaquera;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5344;-46,4517
721;032 DP - Itaquera;LESÃO CORPORAL DOLOSA;33,0;16,0;24,0;27;26,0;25,0;14,0;34,0;27;...;...;...;226,0;-23,5344;-46,4517
722;032 DP - Itaquera;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;12,0;4,0;12,0;12;20,0;12,0;13,0;8,0;10;...;...;...;103,0;-23,5344;-46,4517
723;032 DP - Itaquera;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;1,0;1,0;1;0,0;1,0;0,0;1,0;1;...;...;...;7,0;-23,5344;-46,4517
724;032 DP - Itaquera;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5344;-46,4517
725;032 DP - Itaquera;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5344;-46,4517
726;032 DP - Itaquera;TOTAL DE ESTUPRO (4);1,0;3,0;1,0;2;4,0;3,0;1,0;1,0;1;...;...;...;17,0;-23,5344;-46,4517
727;032 DP - Itaquera;ESTUPRO;1,0;1,0;0,0;0;3,0;1,0;0,0;0,0;0;...;...;...;6,0;-23,5344;-46,4517
728;032 DP - Itaquera;ESTUPRO DE VULNERÁVEL;0,0;2,0;1,0;2;1,0;2,0;1,0;1,0;1;...;...;...;11,0;-23,5344;-46,4517
729;032 DP - Itaquera;TOTAL DE ROUBO - OUTROS (1);113,0;101,0;110,0;102;101,0;120,0;126,0;98,0;101;...;...;...;972,0;-23,5344;-46,4517
730;032 DP - Itaquera;ROUBO - OUTROS;113,0;101,0;108,0;101;100,0;120,0;123,0;97,0;101;...;...;...;964,0;-23,5344;-46,4517
731;032 DP - Itaquera;ROUBO DE VEÍCULO;27,0;35,0;23,0;25;20,0;24,0;19,0;12,0;13;...;...;...;198,0;-23,5344;-46,4517
732;032 DP - Itaquera;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5344;-46,4517
733;032 DP - Itaquera;ROUBO DE CARGA;0,0;0,0;2,0;1;1,0;0,0;3,0;1,0;0;...;...;...;8,0;-23,5344;-46,4517
734;032 DP - Itaquera;FURTO - OUTROS;108,0;107,0;118,0;132;133,0;110,0;114,0;121,0;113;...;...;...;1,056;-23,5344;-46,4517
735;032 DP - Itaquera;FURTO DE VEÍCULO;21,0;28,0;46,0;41;51,0;36,0;42,0;25,0;38;...;...;...;328,0;-23,5344;-46,4517
736;033 DP - Pirituba;HOMICÍDIO DOLOSO (2);0,0;0,0;0,0;1;0,0;0,0;2,0;0,0;2;...;...;...;5,0;-23,4972;-46,7461
737;033 DP - Pirituba;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;0,0;1;0,0;0,0;2,0;0,0;3;...;...;...;6,0;-23,4972;-46,7461
738;033 DP - Pirituba;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4972;-46,7461
739;033 DP - Pirituba;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4972;-46,7461
740;033 DP - Pirituba;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;3,0;1,0;0,0;2;1,0;3,0;3,0;2,0;2;...;...;...;17,0;-23,4972;-46,7461
741;033 DP - Pirituba;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4972;-46,7461
742;033 DP - Pirituba;TENTATIVA DE HOMICÍDIO;8,0;1,0;1,0;0;0,0;0,0;0,0;3,0;0;...;...;...;13,0;-23,4972;-46,7461
743;033 DP - Pirituba;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;1,0;0,0;0,0;0;...;...;...;1,0;-23,4972;-46,7461
744;033 DP - Pirituba;LESÃO CORPORAL DOLOSA;24,0;21,0;22,0;19;10,0;17,0;10,0;22,0;17;...;...;...;162,0;-23,4972;-46,7461
745;033 DP - Pirituba;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;12,0;14,0;15,0;20;14,0;21,0;26,0;34,0;5;...;...;...;161,0;-23,4972;-46,7461
746;033 DP - Pirituba;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;0,0;0,0;0;0,0;0,0;4,0;0,0;0;...;...;...;5,0;-23,4972;-46,7461
747;033 DP - Pirituba;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4972;-46,7461
748;033 DP - Pirituba;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4972;-46,7461
749;033 DP - Pirituba;TOTAL DE ESTUPRO (4);0,0;3,0;5,0;0;2,0;2,0;1,0;2,0;2;...;...;...;17,0;-23,4972;-46,7461
750;033 DP - Pirituba;ESTUPRO;0,0;2,0;4,0;0;0,0;1,0;0,0;0,0;1;...;...;...;8,0;-23,4972;-46,7461
751;033 DP - Pirituba;ESTUPRO DE VULNERÁVEL;0,0;1,0;1,0;0;2,0;1,0;1,0;2,0;1;...;...;...;9,0;-23,4972;-46,7461
752;033 DP - Pirituba;TOTAL DE ROUBO - OUTROS (1);88,0;63,0;90,0;74;82,0;76,0;84,0;77,0;93;...;...;...;727,0;-23,4972;-46,7461
753;033 DP - Pirituba;ROUBO - OUTROS;78,0;56,0;81,0;67;72,0;70,0;82,0;68,0;86;...;...;...;660,0;-23,4972;-46,7461
754;033 DP - Pirituba;ROUBO DE VEÍCULO;21,0;17,0;22,0;32;32,0;24,0;42,0;25,0;17;...;...;...;232,0;-23,4972;-46,7461
755;033 DP - Pirituba;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,4972;-46,7461
756;033 DP - Pirituba;ROUBO DE CARGA;10,0;7,0;9,0;7;10,0;6,0;2,0;9,0;7;...;...;...;67,0;-23,4972;-46,7461
757;033 DP - Pirituba;FURTO - OUTROS;93,0;62,0;73,0;82;83,0;61,0;79,0;76,0;57;...;...;...;666,0;-23,4972;-46,7461
758;033 DP - Pirituba;FURTO DE VEÍCULO;72,0;35,0;51,0;59;49,0;44,0;26,0;51,0;62;...;...;...;449,0;-23,4972;-46,7461
759;034 DP - Vila Sonia;HOMICÍDIO DOLOSO (2);1,0;1,0;2,0;1;1,0;0,0;1,0;0,0;0;...;...;...;7,0;-23,5881;-46,7271
760;034 DP - Vila Sonia;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;1,0;2,0;1;1,0;0,0;1,0;0,0;0;...;...;...;7,0;-23,5881;-46,7271
761;034 DP - Vila Sonia;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5881;-46,7271
762;034 DP - Vila Sonia;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5881;-46,7271
763;034 DP - Vila Sonia;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;1,0;1,0;0,0;2;1,0;1,0;0,0;0,0;0;...;...;...;6,0;-23,5881;-46,7271
764;034 DP - Vila Sonia;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5881;-46,7271
765;034 DP - Vila Sonia;TENTATIVA DE HOMICÍDIO;0,0;0,0;1,0;0;1,0;0,0;0,0;2,0;1;...;...;...;5,0;-23,5881;-46,7271
